task	condition	emmean	se	df	lowCI	highCI	roi	atlas
Lang	critical	-0.0623405444828696	0.00776828614340016	Inf	-0.0775661055455354	-0.0471149834202037	53	DKT
MD	critical	-0.0226602782805804	0.011179506509466	Inf	-0.0445717084040649	-0.000748848157095902	53	DKT
Alice	baseline	0.03228329286261	0.0376332005653398	Inf	-0.0414764248684285	0.106043010593648	54	DKT
Lang	baseline	-0.0195469425665289	0.0117072217323891	Inf	-0.0424926755210361	0.00339879038797833	54	DKT
MD	baseline	-0.053488347270898	0.0164396932519199	Inf	-0.0857095539615471	-0.021267140580249	54	DKT
Alice	critical	0.0301431533277256	0.0376332005653409	Inf	-0.0436165644033149	0.103902871058766	54	DKT
Lang	critical	0.00948304822667233	0.0117072217323891	Inf	-0.0134626847278348	0.0324287811811795	54	DKT
MD	critical	-0.138283118924442	0.0164396932519198	Inf	-0.170504325615091	-0.106061912233793	54	DKT
Alice	baseline	0.705241293576071	0.0805209797596062	Inf	0.547423073247364	0.863059513904777	55	DKT
Lang	baseline	0.355462345073115	0.0253625989721534	Inf	0.305752564533362	0.405172125612868	55	DKT
MD	baseline	0.176698599561288	0.0353466285605687	Inf	0.107420480607658	0.245976718514917	55	DKT
Alice	critical	1.32788281683193	0.0805209797596048	Inf	1.17006459650323	1.48570103716064	55	DKT
Lang	critical	0.827772335866314	0.0253625989721532	Inf	0.778062555326561	0.877482116406066	55	DKT
MD	critical	0.362748926332938	0.0353466285605687	Inf	0.293470807379309	0.432027045286567	55	DKT
Alice	baseline	0.436044669720662	0.0735619550658287	Inf	0.291865887159284	0.58022345228204	56	DKT
Lang	baseline	0.329913220076997	0.0215474351323744	Inf	0.28768102325833	0.372145416895664	56	DKT
MD	baseline	0.0114819869808471	0.031448794864002	Inf	-0.050156518309785	0.0731204922714791	56	DKT
Alice	critical	0.590674820883531	0.0735619550658297	Inf	0.446496038322151	0.734853603444911	56	DKT
Lang	critical	0.55122428239994	0.0215474351323744	Inf	0.508992085581273	0.593456479218607	56	DKT
MD	critical	0.00521975469738251	0.031448794864002	Inf	-0.0564187505932495	0.0668582599880145	56	DKT
Alice	baseline	0.677474813804117	0.080422089095424	Inf	0.519850415615614	0.835099211992619	57	DKT
Lang	baseline	0.292921064618121	0.0242810421886695	Inf	0.245331096421231	0.34051103281501	57	DKT
MD	baseline	-0.193251023071908	0.0347420090260077	Inf	-0.261344109513448	-0.125157936630367	57	DKT
Alice	critical	1.45229902310662	0.0804220890954328	Inf	1.2946746249181	1.60992342129514	57	DKT
Lang	critical	0.818407870567117	0.0242810421886693	Inf	0.770817902370228	0.865997838764006	57	DKT
MD	critical	-0.269482007323884	0.0347420090260076	Inf	-0.337575093765424	-0.201388920882344	57	DKT
Alice	baseline	-0.0622336909526646	0.10216407596619	Inf	-0.262471600360212	0.138004218454883	58	DKT
Lang	baseline	-0.149918968141411	0.0364981415518747	Inf	-0.22145401108573	-0.0783839251970914	58	DKT
MD	baseline	1.37447326920261	0.0474494195827795	Inf	1.28147411573303	1.46747242267218	58	DKT
Alice	critical	-0.00840209792936895	0.102164075966176	Inf	-0.208640007336888	0.191835811478151	58	DKT
Lang	critical	0.13982172166029	0.0364981415518747	Inf	0.0682866787159704	0.211356764604609	58	DKT
MD	critical	1.7558402672341	0.0474494195827796	Inf	1.66284111376452	1.84883942070367	58	DKT
Alice	baseline	0.315438605005447	0.0640872885174512	Inf	0.189829827644415	0.441047382366479	59	DKT
Lang	baseline	0.035569390711312	0.0190839703946681	Inf	-0.00183450394426609	0.0729732853668901	59	DKT
MD	baseline	0.204549231890881	0.0275510772507431	Inf	0.150550112744143	0.258548351037618	59	DKT
Alice	critical	0.462448314307774	0.0640872885174514	Inf	0.336839536946742	0.588057091668806	59	DKT
Lang	critical	0.123562810682984	0.0190839703946681	Inf	0.0861589160274056	0.160966705338562	59	DKT
MD	critical	0.218343912993244	0.0275510772507432	Inf	0.164344793846507	0.272343032139982	59	DKT
Alice	baseline	-0.00832866604879015	0.0327877637117248	Inf	-0.07259150205738	0.0559341699597997	60	DKT
Lang	baseline	-0.0358064609683189	0.010108765761339	Inf	-0.055619277788695	-0.0159936441479428	60	DKT
MD	baseline	-0.0662016204248106	0.014273967199444	Inf	-0.0941780820522268	-0.0382251587973944	60	DKT
Alice	critical	-0.0248030148860006	0.0327877637117224	Inf	-0.0890658508945858	0.0394598211225847	60	DKT
Lang	critical	-0.0485951465207265	0.010108765761339	Inf	-0.0684079633411025	-0.0287823297003506	60	DKT
MD	critical	-0.115815508220086	0.014273967199444	Inf	-0.143791969847502	-0.08783904659267	60	DKT
Alice	baseline	0.453864982617234	0.0698360210763318	Inf	0.316988896484043	0.590741068750424	61	DKT
Lang	baseline	0.34206787848978	0.0246188530181577	Inf	0.293815813233505	0.390319943746054	61	DKT
MD	baseline	0.413689867877623	0.0322236383368153	Inf	0.350532697286621	0.476847038468626	61	DKT
Alice	critical	0.763203517500892	0.0698360210763288	Inf	0.626327431367707	0.900079603634076	61	DKT
Lang	critical	0.577512957809896	0.0246188530181579	Inf	0.529260892553622	0.625765023066171	61	DKT
MD	critical	0.473345031263449	0.0322236383368153	Inf	0.410187860672446	0.536502201854451	61	DKT
Alice	baseline	-0.115256586239365	0.0528320091352168	Inf	-0.218805421375281	-0.0117077511034488	62	DKT
Lang	baseline	-0.336417956008483	0.0159188775509499	Inf	-0.367618382682648	-0.305217529334318	62	DKT
MD	baseline	0.117007094986612	0.0228067191714059	Inf	0.0723067468051371	0.161707443168087	62	DKT
Alice	critical	-0.140431481588216	0.0528320091352186	Inf	-0.243980316724135	-0.0368826464522959	62	DKT
Lang	critical	-0.302799713798849	0.0159188775509499	Inf	-0.334000140473014	-0.271599287124684	62	DKT
MD	critical	0.240537189474802	0.0228067191714059	Inf	0.195836841293327	0.285237537656277	62	DKT
Alice	baseline	-0.0790641114100979	0.0385824300261698	Inf	-0.154684284697428	-0.00344393812276828	63	DKT
Lang	baseline	-0.0675052115037492	0.0115940205148684	Inf	-0.0902290741489098	-0.0447813488585886	63	DKT
MD	baseline	-0.164642702189918	0.01663943825381	Inf	-0.197255401890364	-0.132030002489472	63	DKT
Alice	critical	-0.15304751838685	0.0385824300261732	Inf	-0.228667691674186	-0.0774273450995137	63	DKT
Lang	critical	-0.115589057112814	0.0115940205148684	Inf	-0.138312919757974	-0.0928651944676533	63	DKT
MD	critical	-0.272417556520626	0.01663943825381	Inf	-0.305030256221072	-0.239804856820181	63	DKT
Alice	baseline	-0.0631780037114014	0.0819207845085494	Inf	-0.223739790933425	0.0973837835106223	64	DKT
Lang	baseline	0.29991206465717	0.025359354096269	Inf	0.250208643957284	0.349615485357055	64	DKT
MD	baseline	0.469477474564366	0.0357186599596301	Inf	0.399470187467458	0.539484761661274	64	DKT
Alice	critical	-0.236640457199759	0.0819207845085408	Inf	-0.397202244421765	-0.0760786699777521	64	DKT
Lang	critical	0.333494415931953	0.025359354096269	Inf	0.283790995232068	0.383197836631839	64	DKT
MD	critical	1.01791822653287	0.0357186599596301	Inf	0.947910939435961	1.08792551362978	64	DKT
Alice	baseline	0.102770196279388	0.0649072187236464	Inf	-0.024445614755623	0.229986007314399	65	DKT
Lang	baseline	0.165200434639797	0.019811286398917	Inf	0.126371026810512	0.204029842469083	65	DKT
MD	baseline	0.106135195413339	0.0281510053175513	Inf	0.0509602388623432	0.161310151964335	65	DKT
Alice	critical	0.314676754418947	0.0649072187236411	Inf	0.187460943383947	0.441892565453948	65	DKT
Lang	critical	0.325574475008068	0.019811286398917	Inf	0.286745067178782	0.364403882837353	65	DKT
MD	critical	0.0792690359645207	0.0281510053175514	Inf	0.0240940794135245	0.134443992515517	65	DKT
Alice	baseline	-0.069852675882221	0.0924986970460322	Inf	-0.251146790709326	0.111441438944884	66	DKT
Lang	baseline	-0.132857612890068	0.0291412930696231	Inf	-0.189973497769456	-0.0757417280106799	66	DKT
MD	baseline	1.31997419320786	0.0406078241816443	Inf	1.2403843203213	1.39956406609441	66	DKT
Alice	critical	-0.140768920068217	0.0924986970460308	Inf	-0.322063034895319	0.0405251947588847	66	DKT
Lang	critical	-0.0493196893773214	0.029141293069623	Inf	-0.106435574256709	0.00779619550206634	66	DKT
MD	critical	1.91262544517635	0.0406078241816442	Inf	1.8330355722898	1.99221531806291	66	DKT
Alice	baseline	1.49043786302724	0.0553969670935876	Inf	1.38186180267106	1.59901392338342	67	DKT
Lang	baseline	0.217038942598792	0.0178591531806099	Inf	0.182035645570412	0.252042239627171	67	DKT
MD	baseline	-0.112080782188112	0.0245489307107188	Inf	-0.16019580224009	-0.0639657621361342	67	DKT
Alice	critical	2.61955071186474	0.0553969670935927	Inf	2.51097465150855	2.72812677222093	67	DKT
Lang	critical	0.794016121069038	0.0178591531806099	Inf	0.759012824040658	0.829019418097417	67	DKT
MD	critical	-0.283402884550332	0.0245489307107187	Inf	-0.33151790460231	-0.235287864498354	67	DKT
Alice	baseline	0.155480115576939	0.0743625624379524	Inf	0.00973217140044094	0.301228059753436	68	DKT
Lang	baseline	-0.053844770867408	0.0241492914155524	Inf	-0.101176512294053	-0.00651302944076293	68	DKT
MD	baseline	0.336620874769037	0.0330547664795246	Inf	0.271834722951787	0.401407026586287	68	DKT
Alice	critical	0.233083185344386	0.074362562437953	Inf	0.0873352411678872	0.378831129520885	68	DKT
Lang	critical	0.0600620520787671	0.0241492914155525	Inf	0.012730310652122	0.107393793505412	68	DKT
MD	critical	0.553646345241477	0.0330547664795245	Inf	0.488860193424227	0.618432497058727	68	DKT
Alice	baseline	1.67332397371926	0.0586286856761301	Inf	1.55841386133313	1.7882340861054	71	DKT
Lang	baseline	-0.136352729484228	0.0180478009433167	Inf	-0.171725769333277	-0.10097968963518	71	DKT
MD	baseline	-0.260192873673456	0.0255087530990431	Inf	-0.310189111038105	-0.210196636308807	71	DKT
Alice	critical	1.93504058999872	0.0586286856761377	Inf	1.82013047761257	2.04995070238487	71	DKT
Lang	critical	-0.163104502147136	0.0180478009433166	Inf	-0.198477541996185	-0.127731462298088	71	DKT
MD	critical	-0.410343511468743	0.0255087530990431	Inf	-0.460339748833392	-0.360347274104094	71	DKT
Alice	baseline	0.177826566595511	0.0431083798998406	Inf	0.0933356945599532	0.262317438631069	72	DKT
Lang	baseline	0.02064707293333	0.0129079416151387	Inf	-0.00465202774688752	0.0459461736135475	72	DKT
MD	baseline	0.0190015634885828	0.0185679591189289	Inf	-0.0173909676509299	0.0553940946280956	72	DKT
Alice	critical	0.149934008455959	0.0431083798998383	Inf	0.0654431364204056	0.234424880491513	72	DKT
Lang	critical	0.0321541869559927	0.0129079416151386	Inf	0.00685508627577526	0.0574532876362102	72	DKT
MD	critical	0.065042535929528	0.0185679591189289	Inf	0.0286500047900152	0.101435067069041	72	DKT
Alice	baseline	-0.145612596105203	0.0891550650463195	Inf	-0.320353312635315	0.0291281204249094	1	Glasser
Lang	baseline	-0.233678911550805	0.033259183887147	Inf	-0.298865714124808	-0.168492108976802	1	Glasser
MD	baseline	0.999458278028768	0.0423321029509649	Inf	0.916488880855035	1.0824276752025	1	Glasser
Alice	critical	-0.110584037965659	0.0891550650463183	Inf	-0.285324754495769	0.0641566785644503	1	Glasser
Lang	critical	0.04454145672115	0.0332591838871468	Inf	-0.0206453458528526	0.109728259295153	1	Glasser
MD	critical	1.32602120322561	0.0423321029509651	Inf	1.24305180605188	1.40899060039935	1	Glasser
Alice	baseline	0.124391803737917	0.087138957856027	Inf	-0.0463974153102499	0.295181022786083	2	Glasser
Lang	baseline	0.170937334028568	0.0324082944550241	Inf	0.107418244096351	0.234456423960784	2	Glasser
MD	baseline	0.311799289913566	0.0413088844765627	Inf	0.230835364097977	0.392763215729154	2	Glasser
Alice	critical	0.426642199086771	0.0871389578560265	Inf	0.255852980038606	0.597431418134937	2	Glasser
Lang	critical	0.6018072986178	0.0324082944550241	Inf	0.538288208685584	0.665326388550016	2	Glasser
MD	critical	0.282442354874195	0.0413088844765626	Inf	0.201478429058606	0.363406280689783	2	Glasser
Alice	baseline	-0.241490578036795	0.100007628220307	Inf	-0.437501927527867	-0.045479228545722	3	Glasser
Lang	baseline	-0.567513218987165	0.0349671603496407	Inf	-0.636047593914098	-0.498978844060233	3	Glasser
MD	baseline	-0.00647532920479937	0.0459630449130626	Inf	-0.096561241854199	0.0836105834446003	3	Glasser
Alice	critical	-0.356456194315817	0.100007628220303	Inf	-0.552467543806881	-0.160444844824752	3	Glasser
Lang	critical	-0.521845203406431	0.0349671603496408	Inf	-0.590379578333363	-0.453310828479498	3	Glasser
MD	critical	0.11090519638575	0.0459630449130626	Inf	0.0208192837363503	0.20099110903515	3	Glasser
Alice	baseline	-0.247948940754071	0.0866062957094053	Inf	-0.417694161178931	-0.0782037203292104	4	Glasser
Lang	baseline	-0.154276310235788	0.033917509290715	Inf	-0.220753406890892	-0.0877992135806843	4	Glasser
MD	baseline	0.466825416754881	0.042217682072351	Inf	0.384080280382311	0.549570553127452	4	Glasser
Alice	critical	-0.251838859358671	0.0866062957093977	Inf	-0.421584079783516	-0.0820936389338254	4	Glasser
Lang	critical	0.0801621423137845	0.0339175092907151	Inf	0.0136850456586803	0.146639238968889	4	Glasser
MD	critical	0.689418651006849	0.0422176820723509	Inf	0.606673514634279	0.772163787379419	4	Glasser
Alice	baseline	-0.197978954172476	0.0977356171793605	Inf	-0.389537243850817	-0.0064206644941352	5	Glasser
Lang	baseline	-0.221479134980862	0.039205826274644	Inf	-0.298321142463299	-0.144637127498426	5	Glasser
MD	baseline	0.158067459346908	0.0482923631037057	Inf	0.0634161669353138	0.252718751758502	5	Glasser
Alice	critical	-0.235014896032942	0.0977356171793593	Inf	-0.426573185711281	-0.043456606354604	5	Glasser
Lang	critical	-0.035612501128171	0.039205826274644	Inf	-0.112454508610607	0.0412295063542654	5	Glasser
MD	critical	0.346667754622498	0.0482923631037057	Inf	0.252016462210904	0.441319047034092	5	Glasser
Alice	baseline	-0.134511040319105	0.093016335803937	Inf	-0.316819708468705	0.0477976278304952	6	Glasser
Lang	baseline	0.635226292162493	0.0360440481912069	Inf	0.564581255850702	0.705871328474285	6	Glasser
MD	baseline	0.891378667493941	0.0450773861752034	Inf	0.803028614073338	0.979728720914543	6	Glasser
Alice	critical	-0.164824784505131	0.0930163358039492	Inf	-0.347133452654755	0.0174838836444927	6	Glasser
Lang	critical	0.663918516666749	0.0360440481912067	Inf	0.593273480354957	0.73456355297854	6	Glasser
MD	critical	1.21010996276953	0.0450773861752034	Inf	1.12175990934893	1.29846001619014	6	Glasser
Alice	baseline	0.000202502458567282	0.0900654286372096	Inf	-0.176322493922526	0.17672749883966	7	Glasser
Lang	baseline	0.696591996861857	0.0349071937667679	Inf	0.62817515427763	0.765008839446083	7	Glasser
MD	baseline	0.873917726334918	0.0436518833167223	Inf	0.788361607176798	0.959473845493039	7	Glasser
Alice	critical	-0.0290564742858463	0.0900654286372193	Inf	-0.205581470666959	0.147468522095266	7	Glasser
Lang	critical	0.674539125048833	0.034907193766768	Inf	0.606122282464607	0.742955967633059	7	Glasser
MD	critical	1.2314867145239	0.0436518833167222	Inf	1.14593059536578	1.31704283368202	7	Glasser
Alice	baseline	0.341768746554256	0.069771858168794	Inf	0.205018417408984	0.478519075699529	8	Glasser
Lang	baseline	0.410895250369433	0.0239887654572584	Inf	0.363878134039628	0.457912366699238	8	Glasser
MD	baseline	0.213459823607364	0.0318125361121874	Inf	0.151108398570596	0.275811248644131	8	Glasser
Alice	critical	0.52931402562407	0.0697718581687999	Inf	0.392563696478785	0.666064354769354	8	Glasser
Lang	critical	0.584643320482746	0.0239887654572584	Inf	0.537626204152941	0.631660436812551	8	Glasser
MD	critical	0.0810660243947629	0.0318125361121873	Inf	0.0187145993579959	0.14341744943153	8	Glasser
Alice	baseline	0.314203717952737	0.0677199776748921	Inf	0.181475000676092	0.446932435229382	9	Glasser
Lang	baseline	0.349202660198096	0.0217351406908677	Inf	0.306602567245084	0.391802753151108	9	Glasser
MD	baseline	0.161646044617877	0.0299545468922708	Inf	0.10293621153581	0.220355877699944	9	Glasser
Alice	critical	0.491356938882968	0.0677199776748951	Inf	0.358628221606318	0.624085656159619	9	Glasser
Lang	critical	0.468297461897813	0.0217351406908678	Inf	0.425697368944801	0.510897554850825	9	Glasser
MD	critical	0.0408307926493748	0.0299545468922709	Inf	-0.0178790404326922	0.0995406257314419	9	Glasser
Alice	baseline	0.602192717249168	0.135041644929614	Inf	0.337515956774079	0.866869477724258	10	Glasser
Lang	baseline	1.36715490972992	0.0510628114456882	Inf	1.26707363834701	1.46723618111283	10	Glasser
MD	baseline	0.950260046921907	0.0645804559614178	Inf	0.823684679132353	1.07683541471146	10	Glasser
Alice	critical	1.34741249631896	0.135041644929614	Inf	1.08273573584387	1.61208925679405	10	Glasser
Lang	critical	2.43565292176957	0.051062811445688	Inf	2.33557165038667	2.53573419315248	10	Glasser
MD	critical	1.04084212763057	0.0645804559614177	Inf	0.914266759841012	1.16741749542012	10	Glasser
Alice	baseline	0.590884384986905	0.12916484758984	Inf	0.337725935642213	0.844042834331596	11	Glasser
Lang	baseline	1.01606341767281	0.0445046101596101	Inf	0.928835984613981	1.10329085073164	11	Glasser
MD	baseline	0.800576213568201	0.0589520946634949	Inf	0.685032231214555	0.916120195921847	11	Glasser
Alice	critical	1.37721057103325	0.12916484758983	Inf	1.12405212168858	1.63036902037792	11	Glasser
Lang	critical	2.14309898212042	0.0445046101596103	Inf	2.05587154906159	2.23032641517925	11	Glasser
MD	critical	1.00247094388317	0.058952094663495	Inf	0.886926961529526	1.11801492623682	11	Glasser
Alice	baseline	0.948388852606226	0.143389770207938	Inf	0.667350067247194	1.22942763796526	12	Glasser
Lang	baseline	1.496181519537	0.0503136050198733	Inf	1.39756866576568	1.59479437330833	12	Glasser
MD	baseline	0.994655628185015	0.0660138124419061	Inf	0.865270933316697	1.12404032305333	12	Glasser
Alice	critical	2.29395036423433	0.143389770207927	Inf	2.01291157887532	2.57498914959334	12	Glasser
Lang	critical	3.10387848908374	0.050313605019873	Inf	3.00526563531241	3.20249134285506	12	Glasser
MD	critical	1.21014627582282	0.0660138124419061	Inf	1.0807615809545	1.33953097069113	12	Glasser
Alice	baseline	-0.350433110497956	0.112769726071768	Inf	-0.571457712145069	-0.129408508850842	13	Glasser
Lang	baseline	-0.726068015915482	0.0414934735354796	Inf	-0.807393729638488	-0.644742302192477	13	Glasser
MD	baseline	0.0472999311558698	0.0531538109192331	Inf	-0.0568796238868789	0.151479486198619	13	Glasser
Alice	critical	-0.38278292445147	0.112769726071751	Inf	-0.60380752609855	-0.16175832280439	13	Glasser
Lang	critical	-0.54436830385874	0.0414934735354795	Inf	-0.625694017581746	-0.463042590135735	13	Glasser
MD	critical	0.27049691737634	0.0531538109192332	Inf	0.166317362333591	0.374676472419089	13	Glasser
Alice	baseline	-0.0181857318227869	0.0385187310608375	Inf	-0.0936810574322127	0.0573095937866389	14	Glasser
Lang	baseline	-0.170050566525502	0.011773255821376	Inf	-0.193125723916176	-0.146975409134829	14	Glasser
MD	baseline	-0.186979443019736	0.0167146225906503	Inf	-0.21973950131259	-0.154219384726882	14	Glasser
Alice	critical	0.0295982681772131	0.038518731060842	Inf	-0.0458970574322215	0.105093593786648	14	Glasser
